id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1235690858550308864,Thu Mar 05 22:17:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: First UEFA game ✅ 1st leg win ✅

🔴🔵 A #UCL debut to remember for new @OL_English signing Bruno Guimarães!

🇧🇷 @brunoog…",RT ChampionsLeague First UEFA game ✅ 1st leg win ✅ 🔴🔵 A UCL debut remember new OL_English signing Bruno Guimarães 🇧🇷 brunoog…,"Sentiment(polarity=0.1965909090909091, subjectivity=0.396969696969697)",0.1965909090909091,0.396969696969697,en,0,525,EncoreCaptain,,UCL,"ChampionsLeague, OL_English",Parc OL ,
1235690748210802689,Thu Mar 05 22:16:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,ByBordomamaviTS,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","İstanbul, Türkiye",
1235690648881242113,Thu Mar 05 22:16:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Paulo Dybala has been directly involved in 6 goals in 7 #UCL games this season (3 goals, 3 assists) 🔥🔥🔥 https://t…",RT ChampionsLeague ⚪️⚫️ Paulo Dybala directly involved 6 goals 7 UCL games season 3 goals 3 assists 🔥🔥🔥 https //t…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,564,TheInadu,,UCL,ChampionsLeague,oblivion,
1235690345737916423,Thu Mar 05 22:15:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @daznglobal: 🗣️""Spanish teams are more open. Always, with most teams.""

Fair point, @Cristiano. 😉 #CR7onDAZN #UCL https://t.co/J1fxkpwdMm",RT daznglobal 🗣️ '' Spanish teams open Always teams '' Fair point Cristiano 😉 CR7onDAZN UCL https //t.co/J1fxkpwdMm,"Sentiment(polarity=0.2333333333333333, subjectivity=0.4666666666666666)",0.2333333333333333,0.4666666666666666,en,0,7,ironpantzz,False,"CR7onDAZN, UCL","daznglobal, Cristiano","London, England",
1235690335222804482,Thu Mar 05 22:15:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @daznglobal: 🗣️ ""If @juventusfc play well, we will move on to the next stage."" 

#DAZN global ambassador @Cristiano assesses his team's…",RT daznglobal 🗣️ `` If juventusfc play well move next stage '' DAZN global ambassador Cristiano assesses team's…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,ironpantzz,,DAZN,"daznglobal, juventusfc, Cristiano","London, England",
1235690166611849217,Thu Mar 05 22:14:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UEFAcom_de: #OnThisDay in 2⃣0⃣1⃣3⃣

🔝🎯 Felipe Santana 🆚 Shakhtar Donetsk ⚽️💪🙌

#UCL | @BVB | @BlackYellow | #ThrowbackThursday https://…",RT UEFAcom_de OnThisDay 2⃣0⃣1⃣3⃣ 🔝🎯 Felipe Santana 🆚 Shakhtar Donetsk ⚽️💪🙌 UCL BVB BlackYellow ThrowbackThursday https //…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,94,IgorMarkovicg,,"OnThisDay, UCL, ThrowbackThursday","UEFAcom_de, BVB, BlackYellow",,
1235690150232981504,Thu Mar 05 22:14:24 +0000 2020,"<a href=""https://twitter.com/JeanArched"" rel=""nofollow"">JeanArcher</a>","RT @ChampionsLeague: 🔴🔵 Lyon earn first ever win over Juventus 

#UCL https://t.co/UHXita6paa",RT ChampionsLeague 🔴🔵 Lyon earn first ever win Juventus UCL https //t.co/UHXita6paa,"Sentiment(polarity=0.525, subjectivity=0.3666666666666667)",0.525,0.3666666666666667,en,0,600,JeanArched,False,UCL,ChampionsLeague,Hanamura,
1235690092833828865,Thu Mar 05 22:14:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,Posilli_2,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
1235690073083056129,Thu Mar 05 22:14:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,yair_cocon,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","Campeche, México",
1235690024420679688,Thu Mar 05 22:13:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Paulo Dybala has been directly involved in 6 goals in 7 #UCL games this season (3 goals, 3 assists) 🔥🔥🔥 https://t…",RT ChampionsLeague ⚪️⚫️ Paulo Dybala directly involved 6 goals 7 UCL games season 3 goals 3 assists 🔥🔥🔥 https //t…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,564,ikeh_johnny,,UCL,ChampionsLeague,Nigeria🇳🇬,
