id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1235823675703570433,Fri Mar 06 07:04:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @btsotc: .@BTS_twt was the Most Streamed Korean Artist on the #SpotifyAwards 🏆 in Mexico 🇲🇽. https://t.co/kSO3PLDS07,RT btsotc BTS_twt Most Streamed Korean Artist SpotifyAwards 🏆 Mexico 🇲🇽 https //t.co/kSO3PLDS07,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,598,DwidasaO,False,SpotifyAwards,"btsotc, BTS_twt",Republic of Namjoon,
1235823666467762179,Fri Mar 06 07:04:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @emyestrellam: Que explote el internet!! The queen with the queen 👑👑💕 @belindapop @dannapaola #SpotifyAwards https://t.co/EIMAOib000,RT emyestrellam Que explote el internet The queen queen 👑👑💕 belindapop dannapaola SpotifyAwards https //t.co/EIMAOib000,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,Power_Beel,False,SpotifyAwards,"emyestrellam, belindapop, dannapaola",In The Gravity of Light    ,
1235823651737333760,Fri Mar 06 07:04:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @soyjinnie: congratulations to BTS for winning ""Most Listened Korean Artist"" and ""Most Streamed K-Pop Male Artist""!!! 🥳💜
#SpotifyAwards…",RT soyjinnie congratulations BTS winning `` Most Listened Korean Artist '' `` Most Streamed K-Pop Male Artist '' 🥳💜 SpotifyAwards…,"Sentiment(polarity=0.375, subjectivity=0.4625)",0.375,0.4625,en,0,190,florabtss,,SpotifyAwards,soyjinnie,"British Columbia, Canada",
1235823651150123008,Fri Mar 06 07:04:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Inner_Child97: Congrats @BTS_twt for winning the Most Listened Korean Artist on the #SpotifyAwards 🎉🎉🎉 https://t.co/C3un9prwJr,RT Inner_Child97 Congrats BTS_twt winning Most Listened Korean Artist SpotifyAwards 🎉🎉🎉 https //t.co/C3un9prwJr,"Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625,en,0,526,HOBISINTERLUDE,False,SpotifyAwards,"Inner_Child97, BTS_twt",,
1235823628207271941,Fri Mar 06 07:04:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chartsblackpink: .@ygofficialblink takes home ‘Most Streamed Female K-Pop Artist’ at the very first #SpotifyAwards. Congratulations! 🎉🖤…,RT chartsblackpink ygofficialblink takes home ‘ Most Streamed Female K-Pop Artist ’ first SpotifyAwards Congratulations 🎉🖤…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,2216,manusiacantikk,,SpotifyAwards,"chartsblackpink, ygofficialblink","Jakarta Barat, DKI Jakarta",
1235823624902176768,Fri Mar 06 07:04:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sucy_134340: Congrats @BTS_twt  and ARMY💜
#SpotifyAwards https://t.co/o3WasQ5Z2I",RT sucy_134340 Congrats BTS_twt ARMY💜 SpotifyAwards https //t.co/o3WasQ5Z2I,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,31,lovenamuwu,False,SpotifyAwards,"sucy_134340, BTS_twt",,
1235823608536031234,Fri Mar 06 07:04:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @txtbighitnews: .@TXT_members were nominated for #SpotifyAwards Emerging Artist. They didn’t win, but it’s still an achievement they wer…",RT txtbighitnews TXT_members nominated SpotifyAwards Emerging Artist They ’ win ’ still achievement wer…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,616,kafmi02,,SpotifyAwards,"txtbighitnews, TXT_members",,
1235823594485067778,Fri Mar 06 07:04:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @got7forthewin: Thank You to all IGOT7 Who streamed hard everyday for GOT7 💚

You’re the best 🐥

 #SpotifyAwards #GOT7 #갓세븐 @GOT7Officia…",RT got7forthewin Thank You IGOT7 Who streamed hard everyday GOT7 💚 You ’ best 🐥 SpotifyAwards GOT7 갓세븐 GOT7Officia…,"Sentiment(polarity=0.16944444444444443, subjectivity=0.48055555555555557)",0.16944444444444443,0.48055555555555557,en,0,149,4everBam_,,"SpotifyAwards, GOT7, 갓세븐",got7forthewin,,
1235823553875857409,Fri Mar 06 07:04:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TeamBlackPink: .@ygofficialblink won the ‘Most Streamed Female K-Pop Artist’ at the  #SpotifyAwards. Congratulations 🥳 https://t.co/Src…,RT TeamBlackPink ygofficialblink ‘ Most Streamed Female K-Pop Artist ’ SpotifyAwards Congratulations 🥳 https //t.co/Src…,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,328,Johnjoh08421530,,SpotifyAwards,"TeamBlackPink, ygofficialblink",,
1235823550105149441,Fri Mar 06 07:04:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @elly__Darling: I'm late but congratulations to BTS for winning Most Streamed Kpop Male Artist at #SpotifyAwards in Mexico🥳
Felicidades…",RT elly__Darling I 'm late congratulations BTS winning Most Streamed Kpop Male Artist SpotifyAwards Mexico🥳 Felicidades…,"Sentiment(polarity=0.175, subjectivity=0.48750000000000004)",0.175,0.48750000000000004,en,0,5,Swag_Boy91,,SpotifyAwards,elly__Darling,"Pahang, Malaysia",
